,natemis,Antr+BB,Totemis,ch4lifetime_fact,Conc,Trend
1950,215.0,165.44423622518232,380.4442362251823,1.0247219712311393,1159.4849243673082,
1951,215.0,181.5398843317661,396.5398843317661,1.0244368393312935,1164.0342888531711,4.549364485862952
1952,215.0,187.68166589082924,402.6816658908292,1.0241517074314475,1170.0947330370348,6.060444183863638
1953,215.0,193.63020581337207,408.6302058133721,1.0238665755316017,1177.4357862058175,7.341053168782764
1954,215.0,199.15880242379365,414.15880242379365,1.0235814436317558,1185.7768241111858,8.341037905368239
1955,215.0,204.36717252240715,419.36717252240715,1.02329631173191,1194.9011063773323,9.124282266146565
1956,215.0,211.13917046441813,426.13917046441816,1.023011179832064,1205.2418143558991,10.340707978566797
1957,215.0,217.36410999746863,432.36410999746863,1.0227260479322182,1216.4828723916314,11.241058035732294
1958,215.0,220.52987679908665,435.52987679908665,1.0224409160323724,1227.5078871250353,11.02501473340385
1959,215.0,225.6699184124753,440.66991841247534,1.0221557841325266,1238.9962040594633,11.488316934427985
1960,215.0,231.08350712933756,446.0835071293376,1.0218706522326808,1250.9871619040766,11.990957844613376
1961,215.0,239.81707031491294,454.81707031491294,1.0215855203328348,1264.528266902543,13.54110499846638
1962,215.0,242.73843169743012,457.7384316974301,1.021300388432989,1277.5164736283498,12.988206725806776
1963,215.0,252.57641659525984,467.57641659525984,1.021015256533143,1292.3107046379564,14.79423100960662
1964,215.0,253.78508937239053,468.78508937239053,1.0207301246332974,1305.8433805278823,13.53267588992594
1965,215.0,260.7489502734299,475.7489502734299,1.0204449927334514,1320.165370174412,14.321989646529573
1966,215.0,265.2430465845324,480.2430465845324,1.0201598608336055,1334.3681545629017,14.202784388489818
1967,215.0,272.1189694198009,487.1189694198009,1.0198747289337597,1349.2556542256302,14.887499662728487
1968,215.0,275.9700567619466,490.9700567619466,1.019589597033914,1363.7463546436722,14.490700418042024
1969,215.0,280.66963851413317,495.66963851413317,1.019304465134068,1378.1651582211139,14.418803577441622
1970,215.0,286.7554424719951,501.7554424719951,1.0190193332342221,1392.979868228538,14.814710007424083
1971,215.0,296.29479715759095,511.29479715759095,1.0199605556308002,1409.4563306247421,16.47646239620417
1972,215.0,309.7925504905967,524.7925504905967,1.0209017780273784,1428.7297891421347,19.273458517392555
1973,215.0,321.5097804752024,536.5097804752024,1.0218430004239563,1449.9037556556582,21.17396651352351
1974,215.0,323.90781625487864,538.9078162548786,1.0227842228205342,1469.6751243158226,19.7713686601644
1975,215.0,317.6599241426396,532.6599241426396,1.0237254452171123,1485.3273842618803,15.652259946057711
1976,215.0,332.4310155097663,547.4310155097663,1.0246666676136902,1504.302530233996,18.975145972115797
1977,215.0,331.86937666306744,546.8693766630674,1.0256078900102683,1521.1418972132217,16.839366979225588
1978,215.0,341.8147800298701,556.8147800298701,1.0265491124068462,1539.5754609005035,18.433563687281776
1979,215.0,343.8016532522121,558.8016532522121,1.0274903348034243,1556.785606683679,17.21014578317545
1980,210.94999730878948,336.43435957683573,547.3843568856253,1.0284315572000022,1568.4524610884494,11.666854404770447
1981,207.46940093654123,319.944026226233,527.4134271627743,1.0283999636415508,1572.1983333998462,3.7458723113968517
1982,196.9955325905592,325.4862880386215,522.4818206291807,1.0283683700830997,1573.8900890609136,1.6917556610674183
1983,201.33424834490552,314.78340390067586,516.1176522455814,1.0283367765246483,1573.2761744958193,-0.6139145650943192
1984,214.1098013886646,313.6218524399723,527.7316538286369,1.028305182966197,1576.5861937041925,3.3100192083732054
1985,211.68781958124762,312.6892946359584,524.377114217206,1.0282735894077455,1578.4140876525018,1.8278939483093382
1986,211.8802949566715,315.3279750176004,527.2082699742718,1.028241995849294,1580.978616370027,2.5645287175252633
1987,203.0665267237203,317.2485140553672,520.3150407790874,1.028210402290843,1580.9660424355495,-0.01257393447758659
1988,213.4200979600624,321.411691319549,534.8317892796114,1.0281788087323915,1585.7766464959154,4.810604060365904
1989,215.39297055815703,324.1105786961214,539.5035492542785,1.0281472151739404,1591.609390191184,5.8327436952686185
1990,213.067226438452,328.0908796007256,541.1581060391776,1.0281156216154888,1597.3492418478104,5.7398516566263424
1991,208.59217395984714,341.6898806403371,550.2820546001842,1.02530405945394,1605.074318816872,7.725076969061547
1992,188.55869530114643,321.75928362938964,510.31797893053607,1.022492497292391,1598.2444987046988,-6.829820112173138
1993,202.27256580009686,320.736322800518,523.0088886006149,1.0196809351308422,1595.9602634639177,-2.284235240781072
1994,205.68900371387048,332.26831963852857,537.957323352399,1.0168693729692933,1598.4698142201692,2.5095507562514285
1995,201.59890198611336,324.2177472722203,525.8166492583337,1.0140578108077443,1596.2398596762537,-2.2299545439154826
1996,211.8482157274342,327.5188030162106,539.3670187436448,1.0112462486461955,1598.3283158529625,2.08845617670886
