,glob,lat_n60,lat_3060n,lat_90s30n
1990,118.86070079242062,5.035937428838385,4.21818120669325,109.60658215688899
1991,119.37977333829362,4.272872993055473,5.172528850961762,109.93437149427638
1992,110.00797013105564,3.2653952020693557,2.1275207031074106,104.61505422587888
1993,110.95113417763145,3.756196151229207,4.220039420618088,102.97489860578413
1994,117.40611626172368,3.538305011308077,3.7600694715141167,110.10774177890153
1995,119.12577850910154,3.360919962335786,3.2932611484082885,112.47159739835747
1996,130.20732954506175,3.424970110107595,3.2871895067310155,123.49516992822313
1997,132.14001974766882,3.520107461480984,3.4822172807720064,125.13769500541581
1998,131.01286944338057,4.155503974595025,5.323485889410556,121.53387957937495
1999,138.52272722583257,3.452226282536316,4.012015466219376,131.05848547707686
2000,144.09345939550917,4.027557342817852,2.5676012639929233,137.4983007886984
2001,130.66974164089953,3.7553169071603434,3.8195747774343083,123.0948499563049
2002,133.98111741644448,3.7133345735356023,3.3969671167138347,126.87081572619505
2003,131.08341147229933,3.8224243560150484,4.734290650756078,122.5266964655282
2004,138.56882074529844,3.5439039648899704,3.0260527478292634,131.9988640325792
2005,131.1893203768686,4.049120006461649,4.517040241693632,122.62316012871332
2006,140.6162233287986,3.6908773099237018,3.1516491908134894,133.77369682806142
2007,139.45544995987694,4.671758892560859,3.565587623143493,131.2181034441726
2008,141.54842897904874,4.339895594598457,2.629048152733405,134.5794852317169
2009,145.65959914690723,4.496679767131068,3.8449563575809913,137.3179630221952
2010,142.7163009029304,3.449460776074598,4.713890870836762,134.55294925601905
2011,156.2842734121305,3.779552364647671,4.134342711334209,148.37037833614858
2012,136.27136689550082,4.715645162780655,4.078826829777308,127.47689490294283
2013,134.98211449784662,4.452001425314744,5.237538146576273,125.2925749259556
2014,141.08381427144576,4.346101165903199,4.042293477656421,132.69541962788614
2015,135.55866686756104,4.145115161125625,3.951037594906007,127.46251411152947
2016,127.26627326635902,5.381291825190615,5.5241547324227245,116.36082670874568
2017,139.86330819989516,4.339584470713991,3.789660363608964,131.73406336557218
2018,140.13984332454208,4.788356872295153,4.984992809307522,130.36649364293936
2019,135.81353244552608,4.432675350298052,4.573634634713464,126.8072224605146
